Date,Open,High,Low,Close,Volume
01.01.2019 00:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 01:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 02:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 03:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 04:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 05:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 06:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 07:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 08:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 09:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 10:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 11:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 12:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 13:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 14:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 15:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 16:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 17:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 18:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 19:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 20:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 21:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 22:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
01.01.2019 23:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
02.01.2019 00:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
02.01.2019 01:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
02.01.2019 02:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
02.01.2019 03:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
02.01.2019 04:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
02.01.2019 05:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
02.01.2019 06:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
02.01.2019 07:00:00.000 GMT+0100,2987830,2987830,2987830,2987830,0
02.01.2019 08:00:00.000 GMT+0100,2967530,2968331,2956530,2967330,436
02.01.2019 09:00:00.000 GMT+0100,2967330,2967330,2936331,2949331,1.1075
02.01.2019 10:00:00.000 GMT+0100,2949331,2965730,2946331,2962731,0.3253
02.01.2019 11:00:00.000 GMT+0100,2963331,2968731,2958731,2964731,0.2301
02.01.2019 12:00:00.000 GMT+0100,2963730,2977331,2962730,2972730,0.3019
02.01.2019 13:00:00.000 GMT+0100,2973331,2981330,2972730,2976731,0.2097
02.01.2019 14:00:00.000 GMT+0100,2977330,2981330,2967730,2967731,0.2598
02.01.2019 15:00:00.000 GMT+0100,2968330,2986330,2966730,2984730,0.3739
02.01.2019 16:00:00.000 GMT+0100,2984331,2997731,2980730,2993730,0.4935
02.01.2019 17:00:00.000 GMT+0100,2994330,3003331,2989730,2992730,0.4841
02.01.2019 18:00:00.000 GMT+0100,2993531,3003731,2990730,3001731,0.3006
02.01.2019 19:00:00.000 GMT+0100,3002531,3009731,3001730,3008731,0.2837
02.01.2019 20:00:00.000 GMT+0100,3008730,3009531,2999730,3001731,0.4445
02.01.2019 21:00:00.000 GMT+0100,3001730,3006731,2994730,3005731,0.5081
02.01.2019 22:00:00.000 GMT+0100,3005731,3005731,3005731,3005731,0
02.01.2019 23:00:00.000 GMT+0100,3005731,3005731,3005731,3005731,0
03.01.2019 00:00:00.000 GMT+0100,3005731,3005731,3005731,3005731,0
03.01.2019 01:00:00.000 GMT+0100,3005731,3005731,3005731,3005731,0
03.01.2019 02:00:00.000 GMT+0100,3005731,3005731,3005731,3005731,0
03.01.2019 03:00:00.000 GMT+0100,3005731,3005731,3005731,3005731,0
03.01.2019 04:00:00.000 GMT+0100,3005731,3005731,3005731,3005731,0
03.01.2019 05:00:00.000 GMT+0100,3005731,3005731,3005731,3005731,0
03.01.2019 06:00:00.000 GMT+0100,3005731,3005731,3005731,3005731,0
03.01.2019 07:00:00.000 GMT+0100,3005731,3005731,3005731,3005731,0
03.01.2019 08:00:00.000 GMT+0100,2966631,2973631,2964630,2964630,0.1751
03.01.2019 09:00:00.000 GMT+0100,2964630,2983631,2962631,2971631,0.4831
03.01.2019 10:00:00.000 GMT+0100,2972331,2985331,2966630,2966631,0.2659
03.01.2019 11:00:00.000 GMT+0100,2966330,2968331,2958631,2962631,0.2605
03.01.2019 12:00:00.000 GMT+0100,2962631,2966331,2949630,2959631,0.3085
03.01.2019 13:00:00.000 GMT+0100,2960331,2970631,2958631,2970631,0.2297
03.01.2019 14:00:00.000 GMT+0100,2970630,2976631,2969630,2974630,198
03.01.2019 15:00:00.000 GMT+0100,2975330,2982331,2972630,2978630,0.3708
03.01.2019 16:00:00.000 GMT+0100,2977330,2977330,2951631,2960631,0.6357
03.01.2019 17:00:00.000 GMT+0100,2961331,2972631,2954630,2966630,508
03.01.2019 18:00:00.000 GMT+0100,2966631,2968631,2958630,2966631,0.4181
03.01.2019 19:00:00.000 GMT+0100,2966631,2967531,2955630,2957630,0.4664
03.01.2019 20:00:00.000 GMT+0100,2957800,2964631,2955630,2956630,0.5048
03.01.2019 21:00:00.000 GMT+0100,2956530,2961631,2953630,2954630,0.4224
03.01.2019 22:00:00.000 GMT+0100,2954630,2954630,2954630,2954630,0
03.01.2019 23:00:00.000 GMT+0100,2954630,2954630,2954630,2954630,0
04.01.2019 00:00:00.000 GMT+0100,2954630,2954630,2954630,2954630,0
04.01.2019 01:00:00.000 GMT+0100,2954630,2954630,2954630,2954630,0
04.01.2019 02:00:00.000 GMT+0100,2954630,2954630,2954630,2954630,0
04.01.2019 03:00:00.000 GMT+0100,2954630,2954630,2954630,2954630,0
04.01.2019 04:00:00.000 GMT+0100,2954630,2954630,2954630,2954630,0
04.01.2019 05:00:00.000 GMT+0100,2954630,2954630,2954630,2954630,0
04.01.2019 06:00:00.000 GMT+0100,2954630,2954630,2954630,2954630,0
04.01.2019 07:00:00.000 GMT+0100,2954630,2954630,2954630,2954630,0
04.01.2019 08:00:00.000 GMT+0100,2988531,2993531,2982530,2988330,0.1305
04.01.2019 09:00:00.000 GMT+0100,2987331,2995331,2979330,2990331,0.3832
04.01.2019 10:00:00.000 GMT+0100,2989331,3007331,2985330,3000331,0.2655
04.01.2019 11:00:00.000 GMT+0100,2999331,3004331,2995330,3000330,0.1725
04.01.2019 12:00:00.000 GMT+0100,3001330,3010330,2999330,3008330,0.0915
04.01.2019 13:00:00.000 GMT+0100,3009331,3014331,3005330,3010331,84
04.01.2019 14:00:00.000 GMT+0100,3009330,3020331,3002330,3015330,369
04.01.2019 15:00:00.000 GMT+0100,3016331,3034331,3014331,3033331,303
04.01.2019 16:00:00.000 GMT+0100,3034331,3050331,3025331,3050331,0.4027
04.01.2019 17:00:00.000 GMT+0100,3049331,3060331,3042530,3053531,0.3562
04.01.2019 18:00:00.000 GMT+0100,3054530,3061531,3048530,3060530,0.2153
04.01.2019 19:00:00.000 GMT+0100,3059530,3064531,3056530,3059530,0.1545
04.01.2019 20:00:00.000 GMT+0100,3060530,3062531,3054531,3057531,321
04.01.2019 21:00:00.000 GMT+0100,3056531,3064531,3056530,3061031,0.3975
04.01.2019 22:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
04.01.2019 23:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 00:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 01:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 02:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 03:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 04:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 05:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 06:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 07:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 08:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 09:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 10:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 11:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 12:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 13:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 14:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 15:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 16:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 17:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 18:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 19:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 20:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 21:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 22:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
05.01.2019 23:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 00:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 01:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 02:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 03:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 04:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 05:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 06:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 07:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 08:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 09:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 10:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 11:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 12:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 13:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 14:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 15:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 16:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 17:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 18:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 19:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 20:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 21:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 22:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
06.01.2019 23:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
07.01.2019 00:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
07.01.2019 01:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
07.01.2019 02:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
07.01.2019 03:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
07.01.2019 04:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
07.01.2019 05:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
07.01.2019 06:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
07.01.2019 07:00:00.000 GMT+0100,3061031,3061031,3061031,3061031,0
07.01.2019 08:00:00.000 GMT+0100,3055530,3058530,3048530,3057530,156
07.01.2019 09:00:00.000 GMT+0100,3057331,3057531,3038530,3038531,0.4336
07.01.2019 10:00:00.000 GMT+0100,3039330,3044531,3024331,3025531,0.2456
07.01.2019 11:00:00.000 GMT+0100,3025331,3035331,3023531,3031530,0.2215
07.01.2019 12:00:00.000 GMT+0100,3032330,3032531,3023530,3026531,0.1397
07.01.2019 13:00:00.000 GMT+0100,3026331,3026531,3021530,3025530,0.1802
07.01.2019 14:00:00.000 GMT+0100,3025530,3028531,3018530,3019531,0.1861
07.01.2019 15:00:00.000 GMT+0100,3020330,3027531,3016530,3024530,0.3534
07.01.2019 16:00:00.000 GMT+0100,3025331,3033530,3015530,3028531,0.5902
07.01.2019 17:00:00.000 GMT+0100,3028531,3045531,3027530,3045530,0.2726
07.01.2019 18:00:00.000 GMT+0100,3045530,3045531,3040531,3043530,0.0747
07.01.2019 19:00:00.000 GMT+0100,3044530,3044531,3037530,3038530,0.0544
07.01.2019 20:00:00.000 GMT+0100,3039530,3040531,3033530,3034531,0.1364
07.01.2019 21:00:00.000 GMT+0100,3035530,3041530,3034530,3036531,0.1637
07.01.2019 22:00:00.000 GMT+0100,3036531,3036531,3036531,3036531,0
07.01.2019 23:00:00.000 GMT+0100,3036531,3036531,3036531,3036531,0
08.01.2019 00:00:00.000 GMT+0100,3036531,3036531,3036531,3036531,0
08.01.2019 01:00:00.000 GMT+0100,3036531,3036531,3036531,3036531,0
08.01.2019 02:00:00.000 GMT+0100,3036531,3036531,3036531,3036531,0
08.01.2019 03:00:00.000 GMT+0100,3036531,3036531,3036531,3036531,0
08.01.2019 04:00:00.000 GMT+0100,3036531,3036531,3036531,3036531,0
08.01.2019 05:00:00.000 GMT+0100,3036531,3036531,3036531,3036531,0
08.01.2019 06:00:00.000 GMT+0100,3036531,3036531,3036531,3036531,0
08.01.2019 07:00:00.000 GMT+0100,3036531,3036531,3036531,3036531,0
08.01.2019 08:00:00.000 GMT+0100,3042530,3045031,3035330,3035330,0.1923
08.01.2019 09:00:00.000 GMT+0100,3036030,3059031,3033331,3057331,0.6418
08.01.2019 10:00:00.000 GMT+0100,3057331,3060330,3041330,3042331,0.4098
08.01.2019 11:00:00.000 GMT+0100,3042331,3062330,3038330,3061330,0.3701
08.01.2019 12:00:00.000 GMT+0100,3061330,3071031,3060330,3069330,0.2933
08.01.2019 13:00:00.000 GMT+0100,3070330,3072331,3064330,3068330,0.2988
08.01.2019 14:00:00.000 GMT+0100,3068330,3077330,3067330,3077330,0.5367
08.01.2019 15:00:00.000 GMT+0100,3077330,3081031,3069330,3070330,0.5413
08.01.2019 16:00:00.000 GMT+0100,3070330,3078031,3062330,3064331,0.6743
08.01.2019 17:00:00.000 GMT+0100,3065030,3072030,3052530,3058531,0.4809
08.01.2019 18:00:00.000 GMT+0100,3059030,3062531,3051530,3054531,0.2634
08.01.2019 19:00:00.000 GMT+0100,3055030,3064531,3053530,3062530,0.3271
08.01.2019 20:00:00.000 GMT+0100,3062530,3066531,3060530,3065531,0.4757
08.01.2019 21:00:00.000 GMT+0100,3065531,3068531,3062531,3065031,0.3187
08.01.2019 22:00:00.000 GMT+0100,3065031,3065031,3065031,3065031,0
08.01.2019 23:00:00.000 GMT+0100,3065031,3065031,3065031,3065031,0
09.01.2019 00:00:00.000 GMT+0100,3065031,3065031,3065031,3065031,0
09.01.2019 01:00:00.000 GMT+0100,3065031,3065031,3065031,3065031,0
09.01.2019 02:00:00.000 GMT+0100,3065031,3065031,3065031,3065031,0
09.01.2019 03:00:00.000 GMT+0100,3065031,3065031,3065031,3065031,0
09.01.2019 04:00:00.000 GMT+0100,3065031,3065031,3065031,3065031,0
09.01.2019 05:00:00.000 GMT+0100,3065031,3065031,3065031,3065031,0
09.01.2019 06:00:00.000 GMT+0100,3065031,3065031,3065031,3065031,0
09.01.2019 07:00:00.000 GMT+0100,3065031,3065031,3065031,3065031,0
09.01.2019 08:00:00.000 GMT+0100,3079530,3086531,3075530,3078331,0.3003
09.01.2019 09:00:00.000 GMT+0100,3079331,3085730,3071330,3084330,0.9562
09.01.2019 10:00:00.000 GMT+0100,3084730,3090331,3081330,3082330,0.3047
09.01.2019 11:00:00.000 GMT+0100,3082330,3082731,3074330,3081330,0.3747
09.01.2019 12:00:00.000 GMT+0100,3080831,3083331,3077330,3082331,0.2418
09.01.2019 13:00:00.000 GMT+0100,3082331,3084331,3077330,3084331,0.2809
09.01.2019 14:00:00.000 GMT+0100,3084331,3090731,3083331,3090330,0.2865
09.01.2019 15:00:00.000 GMT+0100,3090330,3090331,3078330,3080330,0.6138
09.01.2019 16:00:00.000 GMT+0100,3080330,3081731,3061330,3069331,0.7216
09.01.2019 17:00:00.000 GMT+0100,3069331,3078731,3068330,3076531,0.6452
09.01.2019 18:00:00.000 GMT+0100,3076730,3078531,3075530,3078531,0.3046
09.01.2019 19:00:00.000 GMT+0100,3078531,3078531,3073530,3075110,0.1837
09.01.2019 20:00:00.000 GMT+0100,3075610,3080611,3069611,3076611,527
09.01.2019 21:00:00.000 GMT+0100,3076611,3077611,3070611,3074731,406
09.01.2019 22:00:00.000 GMT+0100,3074731,3074731,3074731,3074731,0
09.01.2019 23:00:00.000 GMT+0100,3074731,3074731,3074731,3074731,0
10.01.2019 00:00:00.000 GMT+0100,3074731,3074731,3074731,3074731,0
10.01.2019 01:00:00.000 GMT+0100,3074731,3074731,3074731,3074731,0
10.01.2019 02:00:00.000 GMT+0100,3074731,3074731,3074731,3074731,0
10.01.2019 03:00:00.000 GMT+0100,3074731,3074731,3074731,3074731,0
10.01.2019 04:00:00.000 GMT+0100,3074731,3074731,3074731,3074731,0
10.01.2019 05:00:00.000 GMT+0100,3074731,3074731,3074731,3074731,0
10.01.2019 06:00:00.000 GMT+0100,3074731,3074731,3074731,3074731,0
10.01.2019 07:00:00.000 GMT+0100,3074731,3074731,3074731,3074731,0
10.01.2019 08:00:00.000 GMT+0100,3057610,3060611,3054611,3056411,0.1858
10.01.2019 09:00:00.000 GMT+0100,3056731,3063410,3044410,3050731,0.6836
10.01.2019 10:00:00.000 GMT+0100,3049731,3061731,3049730,3059730,0.0259
10.01.2019 11:00:00.000 GMT+0100,3058731,3066730,3058730,3061731,0.0243
10.01.2019 12:00:00.000 GMT+0100,3060731,3063731,3057730,3059731,0.0148
10.01.2019 13:00:00.000 GMT+0100,3059730,3064731,3058730,3063730,14
10.01.2019 14:00:00.000 GMT+0100,3063731,3070731,3062730,3063730,0.0217
10.01.2019 15:00:00.000 GMT+0100,3062731,3066731,3057730,3060731,0.0397
10.01.2019 16:00:00.000 GMT+0100,3060731,3074230,3060730,3073731,0.0329
10.01.2019 17:00:00.000 GMT+0100,3073730,3079731,3070730,3077731,0.0216
10.01.2019 18:00:00.000 GMT+0100,3077730,3083731,3073730,3079730,0.0254
10.01.2019 19:00:00.000 GMT+0100,3079731,3079731,3067731,3073731,0.0178
10.01.2019 20:00:00.000 GMT+0100,3073731,3082731,3073731,3081730,0.0273
10.01.2019 21:00:00.000 GMT+0100,3081731,3087731,3080730,3085730,0.0172
10.01.2019 22:00:00.000 GMT+0100,3085730,3085730,3085730,3085730,0
10.01.2019 23:00:00.000 GMT+0100,3085730,3085730,3085730,3085730,0
11.01.2019 00:00:00.000 GMT+0100,3085730,3085730,3085730,3085730,0
11.01.2019 01:00:00.000 GMT+0100,3085730,3085730,3085730,3085730,0
11.01.2019 02:00:00.000 GMT+0100,3085730,3085730,3085730,3085730,0
11.01.2019 03:00:00.000 GMT+0100,3085730,3085730,3085730,3085730,0
11.01.2019 04:00:00.000 GMT+0100,3085730,3085730,3085730,3085730,0
11.01.2019 05:00:00.000 GMT+0100,3085730,3085730,3085730,3085730,0
11.01.2019 06:00:00.000 GMT+0100,3085730,3085730,3085730,3085730,0
11.01.2019 07:00:00.000 GMT+0100,3085730,3085730,3085730,3085730,0
11.01.2019 08:00:00.000 GMT+0100,3083630,3085631,3079630,3081631,0.0127
11.01.2019 09:00:00.000 GMT+0100,3082630,3087631,3077630,3086631,0.0387
11.01.2019 10:00:00.000 GMT+0100,3085631,3088631,3079631,3082630,0.0259
11.01.2019 11:00:00.000 GMT+0100,3082630,3086631,3075630,3081630,0.0255
11.01.2019 12:00:00.000 GMT+0100,3082630,3084631,3069630,3071631,0.0277
11.01.2019 13:00:00.000 GMT+0100,3071631,3071631,3065630,3066630,0.0176
11.01.2019 14:00:00.000 GMT+0100,3066630,3066631,3057630,3063630,0.0208
11.01.2019 15:00:00.000 GMT+0100,3063631,3067630,3059630,3062631,0.0324
11.01.2019 16:00:00.000 GMT+0100,3063630,3071631,3063630,3070630,0.0303
11.01.2019 17:00:00.000 GMT+0100,3071131,3072631,3067630,3071630,0.0205
11.01.2019 18:00:00.000 GMT+0100,3072631,3073631,3069630,3072630,0.0118
11.01.2019 19:00:00.000 GMT+0100,3071630,3071631,3065630,3069631,0.0092
11.01.2019 20:00:00.000 GMT+0100,3068630,3070631,3067630,3067631,0.0099
11.01.2019 21:00:00.000 GMT+0100,3067631,3070631,3066630,3070630,0.0056
11.01.2019 22:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
11.01.2019 23:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 00:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 01:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 02:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 03:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 04:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 05:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 06:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 07:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 08:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 09:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 10:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 11:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 12:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 13:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 14:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 15:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 16:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 17:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 18:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 19:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 20:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 21:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 22:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
12.01.2019 23:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 00:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 01:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 02:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 03:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 04:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 05:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 06:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 07:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 08:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 09:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 10:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 11:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 12:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 13:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 14:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 15:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 16:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 17:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 18:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 19:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 20:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 21:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 22:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
13.01.2019 23:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
14.01.2019 00:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
14.01.2019 01:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
14.01.2019 02:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
14.01.2019 03:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
14.01.2019 04:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
14.01.2019 05:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
14.01.2019 06:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
14.01.2019 07:00:00.000 GMT+0100,3070630,3070630,3070630,3070630,0
14.01.2019 08:00:00.000 GMT+0100,3050531,3053531,3049530,3050531,0.0087
14.01.2019 09:00:00.000 GMT+0100,3050530,3059531,3050530,3051531,0.0308
14.01.2019 10:00:00.000 GMT+0100,3051531,3056531,3045530,3045531,0.0199
14.01.2019 11:00:00.000 GMT+0100,3046530,3047531,3038530,3041530,0.0261
14.01.2019 12:00:00.000 GMT+0100,3041531,3044531,3037530,3043530,0.0212
14.01.2019 13:00:00.000 GMT+0100,3043530,3050531,3042530,3047531,0.0217
14.01.2019 14:00:00.000 GMT+0100,3047531,3050531,3045530,3049530,0.0174
14.01.2019 15:00:00.000 GMT+0100,3049531,3057531,3047530,3053531,0.0242
14.01.2019 16:00:00.000 GMT+0100,3054531,3064531,3053530,3061530,0.0346
14.01.2019 17:00:00.000 GMT+0100,3060531,3062531,3052530,3055530,0.0272
14.01.2019 18:00:00.000 GMT+0100,3055530,3059531,3055030,3057531,12
14.01.2019 19:00:00.000 GMT+0100,3057530,3061031,3057530,3061030,0.0061
14.01.2019 20:00:00.000 GMT+0100,3060030,3061030,3058030,3060031,0.0092
14.01.2019 21:00:00.000 GMT+0100,3060031,3061031,3056031,3059030,9
14.01.2019 22:00:00.000 GMT+0100,3059030,3059030,3059030,3059030,0
14.01.2019 23:00:00.000 GMT+0100,3059030,3059030,3059030,3059030,0
15.01.2019 00:00:00.000 GMT+0100,3059030,3059030,3059030,3059030,0
15.01.2019 01:00:00.000 GMT+0100,3059030,3059030,3059030,3059030,0
15.01.2019 02:00:00.000 GMT+0100,3059030,3059030,3059030,3059030,0
15.01.2019 03:00:00.000 GMT+0100,3059030,3059030,3059030,3059030,0
15.01.2019 04:00:00.000 GMT+0100,3059030,3059030,3059030,3059030,0
